date,EUR,USD,JPY,GBP,SGD,AUD,CNY,CAD,MYR,RUB
2022-12-15,16631.736997,15633.017822,113.486116,19054.176084,11490.624653,10482.798133,2241.866924,11445.314566,3538.879486,241.80968
2022-12-16,16548.567202,15616.071989,114.231693,18964.13273,11489.984195,10486.180203,2239.40532,11363.324913,3529.447446,240.709913
2022-12-17,16551.951281,15615.97154,114.222639,18964.010745,11491.601343,10439.25822,2239.423993,11362.425012,3529.427136,240.708365
2022-12-18,16527.965883,15615.969254,114.349739,18988.035488,11490.635698,10442.446901,2239.423986,11407.618819,3529.427417,240.708307
2022-12-19,16522.566786,15567.578948,113.631788,18918.614155,11477.400638,10439.617804,2230.435835,11408.564091,3517.693098,223.190731
2022-12-20,16536.690579,15563.522875,118.005014,18970.166384,11518.109441,10410.418011,2235.524217,11441.52058,3510.430764,216.912839
2022-12-21,16484.906565,15539.530143,117.390075,18766.120625,11500.523344,10434.803434,2225.653443,11414.232482,3501.860424,212.143386
2022-12-22,16510.47806,15573.524941,117.660156,18748.442427,11519.705882,10396.870924,2229.72206,11418.980209,3519.436688,228.183098
2022-12-23,16619.14171,15582.123886,117.366038,18781.087788,11530.330986,10471.139671,2229.422025,11421.734317,3521.377563,225.418875
2022-12-24,16623.109292,15582.519273,117.368963,18781.586984,11530.623562,10471.405369,2229.351966,11420.349908,3521.467711,221.814918
2022-12-25,16623.101059,15582.528179,117.315997,18784.699559,11538.374182,10451.030433,2229.351646,11452.124715,3521.468928,221.814912
2022-12-26,16620.549184,15621.022597,117.657244,18874.836846,11595.504176,10535.183724,2243.688008,11521.219633,3530.168216,228.494019
2022-12-27,16614.722474,15620.015654,117.01328,18784.872125,11586.671968,10508.961305,2244.218686,11546.843512,3531.538427,223.142832
2022-12-28,16781.562602,15788.966737,117.779536,18993.651611,11701.277544,10652.767058,2262.448398,11609.901443,3570.138649,217.030101
2022-12-29,16663.086101,15629.174935,117.561091,18840.523289,11631.308204,10573.112525,2244.246168,11531.442314,3533.209043,211.20477
2022-12-30,16663.243063,15534.325009,118.478431,18801.157782,11587.574097,10571.091731,2251.903004,11448.798402,3526.515397,210.634704
2022-12-31,16667.750195,15538.526787,118.510539,18798.484833,11590.708344,10574.001405,2252.642726,11451.05117,3527.470062,210.691529
2023-01-01,16633.227781,15538.528528,118.686975,18801.580412,11604.559611,10596.507955,2252.641999,11481.131204,3527.468055,210.691684
2023-01-02,16607.574788,15554.023459,118.914782,18761.464703,11592.755663,10584.9575,2254.660825,11469.241596,3530.988832,199.410327
2023-01-03,16446.54938,15594.322084,118.81059,18664.300964,11590.697965,10488.72528,2255.108645,11403.34275,3539.333724,213.474387
2023-01-04,16510.356337,15563.520422,117.726883,18766.808136,11602.125498,10628.620184,2259.245595,11544.550641,3532.33968,214.668845
2023-01-05,16443.079988,15627.519664,117.226794,18613.696357,11613.21461,10557.002108,2270.612114,11523.555263,3561.415491,216.597327
2023-01-06,16643.25151,15607.225747,118.160277,18873.787675,11678.541148,10739.318291,2282.255308,11605.170942,3544.27262,215.271782
2023-01-07,16643.343487,15607.328642,118.161025,18873.912106,11678.618142,10739.219131,2282.303061,11604.375949,3544.295182,215.273255
2023-01-08,16631.116581,15607.321675,118.355957,18908.8894,11700.808008,10758.943605,2282.30271,11616.160081,3544.294404,215.273025
2023-01-09,16732.329959,15587.520676,118.329091,18995.68925,11718.909446,10773.656864,2301.585937,11637.932312,3562.448218,222.949282
2023-01-10,16683.36707,15535.91845,117.601715,18882.088964,11663.803842,10708.894819,2291.937761,11564.996088,3553.090915,222.976638
2023-01-11,16611.738431,15432.321614,116.932643,18762.678239,11599.13295,10659.094033,2279.344713,11487.065868,3530.609327,223.158461
2023-01-12,16512.939276,15205.626386,117.782015,18577.974658,11497.446837,10593.80435,2256.426043,11367.995671,3488.324262,224.321017
2023-01-13,16396.111609,15114.771883,118.180942,18486.846661,11460.117494,10553.114338,2254.924079,11279.242808,3486.679227,219.054446
2023-01-14,16396.218636,15114.870546,118.190968,18486.967336,11461.930403,10545.636201,2254.971766,11278.474789,3486.701987,229.012753
2023-01-15,16360.714417,15114.878736,118.056186,18478.840837,11450.64836,10539.567966,2254.973661,11282.142972,3486.701463,229.013012
2023-01-16,16360.551269,15107.022191,117.725453,18440.829026,11443.474071,10523.603495,2243.525972,11274.469295,3500.23035,219.738217
2023-01-17,16375.24447,15179.867999,118.333184,18643.768283,11495.310584,10605.55448,2240.931787,11332.894347,3508.575166,221.603679
2023-01-18,16335.200478,15129.02561,117.659851,18683.552858,11460.20229,10506.56693,2241.964878,11211.36119,3507.360044,220.058263
2023-01-19,16410.787175,15146.024218,117.970566,18771.773497,11462.09532,10470.431908,2234.945457,11250.879669,3515.377307,218.24216
2023-01-20,16383.738061,15063.225157,116.268786,18661.798405,11414.111032,10487.001727,2220.465859,11247.491254,3514.923362,217.915581
2023-01-21,16384.71013,15063.316027,116.269468,18661.910984,11414.179888,10486.845962,2220.545374,11246.719329,3514.942926,220.707568
2023-01-22,16365.67173,15063.324305,116.44704,18686.646345,11402.737647,10517.75181,2220.547249,11265.103241,3514.947318,220.707816
2023-01-23,16336.832407,15026.324385,115.093783,18603.451933,11398.284594,10562.437578,2214.79942,11239.113894,3507.129497,217.835728
2023-01-24,16283.304215,14955.579873,114.829024,18438.024962,11331.298153,10538.243337,2204.37206,11181.349046,3490.619426,215.34271
2023-01-25,16316.758415,14939.819806,115.597272,18542.865448,11387.647992,10619.054115,2202.242896,11164.391145,3486.941853,215.799427
2023-01-26,16292.716136,14955.116727,115.212917,18566.229871,11403.523533,10638.600373,2204.627445,11228.559833,3522.574148,215.181257
2023-01-27,16279.106869,14972.724822,115.276663,18537.712268,11398.220178,10708.55629,2207.223164,11226.018647,3527.968927,211.695602
2023-01-28,16279.215971,14972.825169,115.286266,18537.836508,11399.164348,10636.677301,2207.271797,11225.252254,3527.993403,211.697087
2023-01-29,16277.089666,14972.822748,115.30003,18565.301394,11410.803504,10642.10376,2207.271766,11254.486663,3527.992001,211.696993
2023-01-30,16288.597196,15013.216324,115.02472,18540.397087,11418.613848,10594.578039,2224.571391,11215.17491,3537.510627,214.735039
2023-01-31,16290.887963,14999.378947,115.271921,18463.682829,11412.438206,10576.043808,2220.581729,11274.024209,3516.187073,212.500598
2023-02-01,16395.400296,14888.023588,115.747344,18441.154612,11406.288303,10637.030201,2208.313198,11212.955121,3489.922557,212.88347
2023-02-02,16243.186846,14895.52212,115.691909,18205.278087,11365.370004,10537.579618,2212.475805,11185.032871,3508.123894,198.432029
2023-02-03,16344.633763,15095.119201,115.058523,18186.583842,11404.575696,10451.845175,2228.025371,11257.016807,3545.112926,213.660215
2023-02-04,16344.643431,15095.12813,115.071725,18196.394179,11406.305967,10448.827229,2227.961249,11256.184048,3545.115856,213.660414
2023-02-05,16288.401734,15095.129711,114.34296,18180.857584,11393.608396,10446.398713,2227.961482,11264.711132,3545.11706,213.660346
2023-02-06,16316.527727,15207.020158,114.660275,18287.757498,11453.639565,10474.120999,2237.96778,11311.784531,3565.533122,212.655569
2023-02-07,16259.293277,15154.019039,115.638294,18265.97492,11448.201779,10553.930236,2230.924222,11316.341944,3521.727722,210.078278
2023-02-08,16213.896193,15130.02966,115.163483,18263.145286,11411.122134,10483.203115,2228.539218,11253.87872,3518.605003,206.535996
2023-02-09,16266.581033,15145.016537,115.153524,18349.788801,11426.346385,10509.147727,2233.545013,11260.762799,3510.255064,207.351996
2023-02-10,16249.77349,15187.867042,115.562773,18318.056544,11414.282439,10491.763977,2230.391575,11344.795034,3505.560878,205.786129
2023-02-11,16253.125605,15187.765728,115.57084,18322.486685,11416.780346,10505.366361,2230.408796,11343.87201,3505.538302,207.738285
2023-02-12,16217.986913,15187.77173,115.446534,18305.114409,11425.416389,10499.981493,2230.409677,11370.926833,3505.540497,207.738267
2023-02-13,16329.034803,15218.023604,114.990389,18492.129015,11458.354243,10603.904307,2230.430393,11412.459197,3488.365776,205.373994
2023-02-14,16306.491723,15190.018848,114.228495,18491.106687,11433.643811,10613.469551,2225.020781,11385.898929,3493.157272,206.385803
2023-02-15,16267.849904,15215.027194,113.613536,18316.087303,11393.20931,10509.807428,2220.195615,11362.112217,3463.859521,205.608217
2023-02-16,16155.090352,15147.028869,112.985139,18138.503404,11328.176097,10396.845376,2207.792232,11242.064158,3439.375947,202.730512
2023-02-17,16257.693763,15166.022142,113.090502,18267.429846,11342.457151,10432.689879,2208.307502,11250.324277,3421.931771,204.945893
2023-02-18,16258.562216,15166.019352,113.08203,18265.9304,11343.311899,10434.202449,2208.340538,11254.488211,3421.93037,204.945991
2023-02-19,16204.729963,15166.022977,112.916166,18244.598239,11342.754684,10418.385528,2208.339779,11247.613225,3421.932732,204.945996
2023-02-20,16204.249088,15168.019767,112.9315,18259.411105,11355.841173,10478.053499,2212.659489,11274.597007,3423.541959,200.903298
2023-02-21,16233.144118,15240.016594,112.908051,18453.712103,11370.550153,10457.384212,2217.209894,11259.359956,3438.237809,204.152555
2023-02-22,16123.67083,15203.025349,112.675788,18315.529863,11338.848,10356.277243,2205.79631,11221.998823,3422.942241,202.977406
2023-02-23,16127.903476,15217.515581,113.027751,18286.722514,11332.700014,10361.934022,2202.847259,11236.227896,3432.00235,201.823579
2023-02-24,16157.863933,15265.174266,111.853073,18234.215031,11307.519741,10267.34079,2194.46714,11195.145525,3441.586531,200.817567
2023-02-25,16157.026114,15265.17443,111.844878,18236.50249,11306.682332,10267.3409,2194.499342,11197.617484,3441.586568,200.817582
2023-02-26,16111.326556,15265.175797,111.913389,18243.914439,11309.866622,10281.435166,2194.498277,11227.514557,3441.585324,200.817614
2023-02-27,16143.427625,15216.019995,111.619659,18351.87896,11296.21188,10257.108205,2190.927819,11207.599587,3396.049463,203.831243
2023-02-28,16128.64577,15249.021687,111.834736,18348.528518,11309.00001,10261.052325,2199.354125,11174.285102,3398.105382,203.184589
2023-03-01,16269.240315,15249.028793,111.958758,18339.489532,11363.276761,10307.318793,2219.943406,11220.466251,3332.386102,202.604243
2023-03-02,16247.809915,15329.02876,112.131192,18319.154421,11376.603353,10321.021449,2216.680232,11275.266148,3425.093237,202.965896
2023-03-03,16270.216445,15277.765782,112.464493,18386.765589,11357.236414,10339.973484,2211.79368,11218.374524,3413.25932,202.622625
2023-03-04,16271.102683,15277.768135,112.464532,18386.76842,11357.19595,10341.318883,2211.664985,11218.376252,3413.230106,202.612778
2023-03-05,16234.629121,15277.776315,112.321514,18378.461729,11354.872317,10320.276631,2211.66713,11228.680456,3413.288363,202.608749
2023-03-06,16408.235387,15354.022672,112.902032,18466.095236,11413.899061,10337.849827,2215.458212,11276.853673,3430.325262,203.65122
2023-03-07,16292.346636,15444.020439,112.411155,18266.549383,11402.833456,10172.961484,2218.201326,11229.948554,3448.861812,204.285693
2023-03-08,16311.657193,15462.015593,112.677411,18321.530078,11425.306336,10196.098023,2224.202235,11204.740736,3417.393857,203.313448
2023-03-09,16401.53215,15496.019962,113.607008,18473.681906,11450.187729,10210.313987,2224.934303,11203.208239,3427.559383,204.297956
2023-03-10,16521.958397,15502.570086,114.837991,18655.767992,11493.584741,10196.020585,2244.697504,11186.31,3430.144754,203.445575
2023-03-11,16521.963744,15502.575103,114.820934,18655.774029,11492.736391,10197.579893,2244.729108,11189.54327,3430.145864,203.445515
2023-03-12,16561.851494,15502.572034,114.848192,18723.681931,11504.546536,10284.161989,2244.729964,11261.231785,3430.145944,203.445467
2023-03-13,16531.005548,15416.022286,115.804447,18762.250987,11442.143102,10265.365088,2251.923874,11222.532307,3428.216002,204.050307
2023-03-14,16497.521884,15379.022895,114.428774,18687.199057,11433.010712,10286.614041,2238.083941,11234.239942,3427.457618,203.023043
2023-03-15,16390.974586,15488.028578,116.507656,18691.442813,11462.789726,10249.967293,2242.395528,11250.593712,3454.215466,384.795234
2023-03-16,16376.035275,15429.025531,115.686148,18684.161456,11462.480131,10280.725874,2236.573303,11245.833954,3425.621254,201.686363
2023-03-17,16531.426231,15375.069498,116.614584,18729.870199,11460.24004,10393.525487,2232.442049,11166.017042,3427.72166,199.779726
2023-03-18,16530.288132,15374.027538,116.60666,18721.690451,11460.30907,10294.434452,2232.256725,11164.441411,3427.488601,199.766239
2023-03-19,16416.979654,15374.025354,116.214442,18735.764917,11468.300618,10320.340418,2232.256408,11211.83385,3427.490406,199.766167
2023-03-20,16450.149524,15347.018947,116.795564,18836.083134,11472.673994,10308.273171,2231.090661,11225.547834,3421.088239,198.025747
2023-03-21,16485.127959,15301.017703,115.60925,18704.348781,11444.873564,10217.387303,2222.528212,11160.259939,3421.129256,198.071075
2023-03-22,16585.516821,15258.02864,116.309993,18735.277388,11474.90247,10221.271996,2217.506912,11123.063247,3424.91841,198.34905
2023-03-23,16343.246571,15083.525469,115.314696,18524.644999,11358.059302,10077.033521,2211.68884,10994.408208,3414.100986,198.467158
2023-03-24,16349.78664,15166.078437,115.992732,18543.521217,11378.239688,10088.175249,2208.188051,10987.905424,3425.035656,196.248049
2023-03-25,16351.548652,15166.077726,115.992752,18543.543021,11378.239155,10088.174776,2208.2201,10987.108887,3425.035496,196.24821
2023-03-26,16331.789649,15155.018878,115.801931,18555.022679,11376.770606,10084.031637,2206.608618,11037.710159,3422.538791,196.105012
2023-03-27,16330.559317,15111.515725,115.146102,18582.41319,11356.005285,10063.86398,2194.76231,11066.759131,3418.501291,197.445579
2023-03-28,16328.878295,15066.019177,114.958466,18574.317737,11344.364327,10103.468328,2191.640613,11082.135524,3416.325456,196.786799
2023-03-29,16303.42385,15035.522881,113.402293,18510.931819,11310.670312,10046.910377,2183.139962,11084.367185,3401.696622,194.445587
2023-03-30,16382.796775,15024.023993,112.783036,18610.073495,11313.671488,10090.944623,2186.295857,11111.893118,3397.172056,194.422548
2023-03-31,16272.050275,14968.67532,112.736987,18477.313998,11247.860553,10010.804413,2179.223324,11066.168771,3392.328969,191.905801
2023-04-01,16272.044611,14968.67011,112.736932,18478.813041,11247.856638,10010.800929,2179.223517,11066.164919,3392.32625,191.905833
2023-04-02,16203.089524,14995.019575,112.493983,18427.829335,11243.282401,9991.164594,2182.99447,11108.639743,3397.915066,192.243614
2023-04-03,16280.630302,14922.027984,112.78529,18536.88797,11248.308071,10129.656911,2169.431684,11107.352249,3376.402557,189.726643
2023-04-04,16399.092673,14965.024817,113.812671,18702.750877,11293.096935,10112.958701,2175.208395,11135.138478,3396.505003,188.713858
2023-04-05,16318.476762,14965.528172,114.299872,18650.934099,11265.897545,10052.054014,2175.377683,11122.924733,3402.41245,186.602323
2023-04-06,16315.231888,14941.016221,113.441566,18583.191715,11229.3888,9973.110625,2172.950787,11070.068039,3396.452022,184.002359
2023-04-07,16429.470394,14940.976806,113.056272,18553.673991,11236.343212,9965.620727,2174.590884,11019.622205,3393.357495,184.228799
2023-04-08,16429.469488,14940.975982,113.064866,18558.143788,11235.48918,9968.598951,2174.588548,11020.434402,3393.35885,184.228846
2023-04-09,16273.637841,14913.015255,112.904526,18536.744998,11206.583461,9950.687169,2170.647263,11042.162949,3379.330351,183.884075
2023-04-10,16263.285891,14963.068711,112.104626,18540.884688,11232.674909,9947.506228,2174.198474,11080.332009,3392.5953,183.236019
2023-04-11,16288.386835,14920.015745,111.678324,18546.138125,11197.497336,9927.536872,2166.398662,11082.261748,3376.710532,183.970399
2023-04-12,16319.517526,14840.022706,111.50979,18538.627127,11179.455376,9940.046811,2158.608099,11041.297444,3363.172615,180.865358
2023-04-13,16274.713098,14726.515916,111.153437,18443.833713,11145.289275,9991.557014,2143.968406,11038.721811,3346.549061,180.250903
2023-04-14,16414.111489,14782.565221,110.46171,18365.693695,11113.02285,9913.167687,2151.283688,10936.656983,3358.142906,181.269602
2023-04-15,16414.120617,14782.573442,110.470068,18364.357784,11111.358403,9917.60924,2151.283945,10938.68627,3358.144011,181.269738
2023-04-16,16147.622286,14700.020243,109.722402,18227.360896,11037.493068,9856.107891,2139.301556,10996.811111,3339.391991,180.257405
2023-04-17,16242.229701,14867.016354,110.592826,18397.814532,11144.088441,9961.256773,2160.963846,11099.327452,3362.051746,181.194242
2023-04-18,16354.771363,14901.028446,111.167104,18516.321752,11185.13609,10040.224458,2167.103322,11129.165173,3360.243898,182.163823
2023-04-19,16441.97451,15013.018947,111.449243,18658.729432,11246.659041,10066.447283,2180.189295,11145.911511,3388.937209,183.757596
2023-04-20,16401.95819,14954.026125,111.593317,18605.783192,11225.170434,10085.21644,2175.728884,11092.446131,3369.53564,182.811863
2023-04-21,16575.295115,14936.015003,111.325525,18573.621657,11187.171469,9995.16504,2166.646358,10920.119293,3365.47726,183.376178
2023-04-22,16575.295305,14936.015175,111.325553,18572.905887,11187.171598,9995.165155,2166.64544,10920.119419,3365.478057,183.376284
2023-04-23,16317.496035,14845.02151,110.811651,18478.873506,11130.554967,9935.947873,2153.476973,10964.579923,3345.352437,182.259108
2023-04-24,16535.081892,14953.517844,111.520436,18690.378712,11219.609397,10023.99686,2168.304646,11048.477622,3369.573721,183.489819
2023-04-25,16404.251888,14941.025428,111.774458,18549.081459,11167.954377,9915.824429,2155.150279,10971.116097,3360.172105,184.796843
2023-04-26,16398.471494,14847.028504,111.24566,18515.02075,11122.186126,9812.169065,2143.414697,10890.898671,3331.165624,181.503761
2023-04-27,16209.481958,14693.927814,109.821954,18363.255081,11006.712235,9743.131115,2122.2306,10804.374576,3292.381399,179.52233
2023-04-28,16327.538019,14673.574745,107.649159,18443.198537,10987.310199,9706.330826,2122.847288,10747.108066,3289.664483,182.393384
2023-04-29,16327.528027,14673.565765,107.638817,18451.257845,10988.126246,9696.280669,2122.846296,10747.880805,3289.66247,182.39327
2023-04-30,16152.48258,14670.023881,107.559654,18421.208189,10987.942405,9699.881962,2122.366433,10818.785187,3288.867679,182.349365
2023-05-01,16098.499876,14677.018435,106.712659,18322.202251,10979.160369,9719.609412,2123.377747,10829.294348,3225.003875,181.871063
2023-05-02,16249.379835,14758.028003,108.138259,18411.839051,11062.268055,9845.071505,2135.098005,10834.784896,3306.005414,184.221743
2023-05-03,16256.899212,14687.474419,109.160224,18459.926549,11043.155727,9754.174076,2124.88953,10773.803945,3298.32801,184.747915
2023-05-04,16210.893186,14707.024836,109.604116,18505.663974,11078.71307,9847.519936,2129.38182,10873.537458,3302.346855,187.35036
2023-05-05,16451.581219,14674.826899,108.835288,18547.486421,11066.13737,9921.772174,2123.521209,10889.989328,3307.369198,188.585726
2023-05-06,16451.575726,14674.821999,108.835271,18547.480228,11066.133675,9921.768861,2123.520192,10889.977611,3307.37033,188.585755
2023-05-07,16169.368866,14675.028134,108.540896,18534.669091,11066.497748,9901.723898,2123.581672,10967.342518,3307.417534,188.600505
2023-05-08,16229.228031,14759.52537,109.269392,18615.057455,11136.431994,10007.903087,2135.190146,11036.875544,3326.45904,189.893985
2023-05-09,16200.87463,14776.023907,109.218059,18653.510476,11133.834797,9998.277172,2135.106214,11045.41343,3320.821967,189.435956
2023-05-10,16143.846937,14698.020149,109.611311,18557.684483,11096.178436,9967.550337,2119.913887,10990.924274,3303.291836,189.163477
2023-05-11,16123.24833,14776.021946,109.856255,18481.324142,11097.258544,9899.240371,2126.441015,10948.82672,3309.293499,191.896172
2023-05-12,16239.40712,14844.474527,109.355458,18484.313027,11087.87896,9858.184892,2133.37547,10869.880853,3326.486182,191.887998
2023-05-13,16239.418391,14844.468591,109.363403,18495.452399,11090.359664,9867.105761,2133.374617,10870.664552,3326.486343,191.8878
2023-05-14,16007.214956,14750.024301,108.595288,18364.508499,11018.277089,9803.664039,2119.770166,10880.383329,3293.146806,190.667074
2023-05-15,16093.104725,14800.522647,108.78716,18537.241189,11075.856195,9917.814142,2128.773084,10989.782571,3290.828883,185.586186
2023-05-16,16180.626251,14892.017357,109.154022,18590.598298,11110.949971,9911.809067,2134.258238,11049.400495,3311.354909,185.016724
2023-05-17,16122.278893,14875.720411,108.093391,18568.376261,11078.944107,9900.171447,2125.524681,11045.750143,3287.447665,186.529183
2023-05-18,16079.600092,14923.01573,107.65007,18521.995091,11070.224662,9890.961206,2120.918968,11055.42159,3289.537773,185.60939
